space_start_mile,space_end_mile,time_start_s,time_end_s,average_speed_mph,vehicle_count,is_observed
2.100000000,2.200000000,12600.000000000,12900.000000000,46.400680335,51,1
2.100000000,2.200000000,12900.000000000,13200.000000000,44.863840479,50,1
2.100000000,2.200000000,13200.000000000,13500.000000000,45.276654318,48,1
2.100000000,2.200000000,13500.000000000,13800.000000000,44.529968500,46,1
2.100000000,2.200000000,13800.000000000,14100.000000000,39.878034760,55,1
2.100000000,2.200000000,14100.000000000,14400.000000000,43.966931607,53,1
2.100000000,2.200000000,14400.000000000,14700.000000000,43.682456963,48,1
2.100000000,2.200000000,14700.000000000,15000.000000000,43.748539935,51,1
2.100000000,2.200000000,15000.000000000,15300.000000000,43.762972883,54,1
2.100000000,2.200000000,15300.000000000,15600.000000000,44.643114118,47,1
2.100000000,2.200000000,15600.000000000,15900.000000000,43.701697601,54,1
2.100000000,2.200000000,15900.000000000,16200.000000000,43.914206619,53,1
2.100000000,2.200000000,16200.000000000,16500.000000000,42.904383139,48,1
2.100000000,2.200000000,16500.000000000,16800.000000000,41.550773596,53,1
2.100000000,2.200000000,16800.000000000,17100.000000000,43.238520053,47,1
2.100000000,2.200000000,17100.000000000,17400.000000000,43.559733013,50,1
2.100000000,2.200000000,17400.000000000,17700.000000000,42.953320145,50,1
2.100000000,2.200000000,17700.000000000,18000.000000000,46.555003383,50,1
2.100000000,2.200000000,18000.000000000,18300.000000000,42.496880169,48,1
2.100000000,2.200000000,18300.000000000,18600.000000000,43.667925112,47,1
2.100000000,2.200000000,18600.000000000,18900.000000000,44.386013164,57,1
2.100000000,2.200000000,18900.000000000,19200.000000000,43.371549267,55,1
2.100000000,2.200000000,19200.000000000,19500.000000000,37.710031890,45,1
2.100000000,2.200000000,19500.000000000,19800.000000000,44.052804874,54,1
2.100000000,2.200000000,19800.000000000,20100.000000000,42.742072297,44,1
2.100000000,2.200000000,20100.000000000,20400.000000000,44.423287621,52,1
2.100000000,2.200000000,20400.000000000,20700.000000000,45.675609688,51,1
2.100000000,2.200000000,20700.000000000,21000.000000000,43.624641441,54,1
2.100000000,2.200000000,21000.000000000,21300.000000000,42.909505420,51,1
2.100000000,2.200000000,21300.000000000,21600.000000000,44.971861604,52,1
2.200000000,2.300000000,0.000000000,300.000000000,48.420962770,20,1
2.200000000,2.300000000,300.000000000,600.000000000,45.983329529,54,1
2.200000000,2.300000000,600.000000000,900.000000000,43.057114834,46,1
2.200000000,2.300000000,900.000000000,1200.000000000,44.443299138,51,1
2.200000000,2.300000000,1200.000000000,1500.000000000,45.188105187,51,1
2.200000000,2.300000000,1500.000000000,1800.000000000,46.341265568,46,1
2.200000000,2.300000000,1800.000000000,2100.000000000,44.831045298,54,1
2.200000000,2.300000000,2100.000000000,2400.000000000,45.890097327,48,1
2.200000000,2.300000000,2400.000000000,2700.000000000,46.266719441,53,1
2.200000000,2.300000000,2700.000000000,3000.000000000,43.515882706,53,1
2.200000000,2.300000000,3000.000000000,3300.000000000,42.306519421,51,1
2.200000000,2.300000000,3300.000000000,3600.000000000,42.419126776,50,1
2.200000000,2.300000000,3600.000000000,3900.000000000,42.832393526,49,1
2.200000000,2.300000000,3900.000000000,4200.000000000,44.349058633,53,1
2.200000000,2.300000000,4200.000000000,4500.000000000,44.141276049,50,1
2.200000000,2.300000000,4500.000000000,4800.000000000,37.867063697,57,1
2.200000000,2.300000000,4800.000000000,5100.000000000,45.611541101,53,1
2.200000000,2.300000000,5100.000000000,5400.000000000,43.437834319,51,1
2.200000000,2.300000000,5400.000000000,5700.000000000,44.513280058,53,1
2.200000000,2.300000000,5700.000000000,6000.000000000,44.810214650,53,1
2.200000000,2.300000000,6000.000000000,6300.000000000,44.479387632,49,1
2.200000000,2.300000000,6300.000000000,6600.000000000,44.619494606,48,1
2.200000000,2.300000000,6600.000000000,6900.000000000,41.291194478,59,1
2.200000000,2.300000000,6900.000000000,7200.000000000,42.757983341,54,1
2.200000000,2.300000000,7200.000000000,7500.000000000,41.563348889,51,1
2.200000000,2.300000000,7500.000000000,7800.000000000,43.811299809,51,1
2.200000000,2.300000000,7800.000000000,8100.000000000,43.567943681,53,1
2.200000000,2.300000000,8100.000000000,8400.000000000,45.634366407,50,1
2.200000000,2.300000000,8400.000000000,8700.000000000,43.508111147,50,1
2.200000000,2.300000000,8700.000000000,9000.000000000,44.832072923,49,1
2.200000000,2.300000000,9000.000000000,9300.000000000,41.158814917,56,1
2.200000000,2.300000000,9300.000000000,9600.000000000,44.367320342,49,1
2.200000000,2.300000000,9600.000000000,9900.000000000,47.257008113,58,1
2.200000000,2.300000000,9900.000000000,10200.000000000,45.710361526,51,1
2.200000000,2.300000000,10200.000000000,10500.000000000,46.435062894,53,1
2.200000000,2.300000000,10500.000000000,10800.000000000,43.863913631,45,1
2.200000000,2.300000000,10800.000000000,11100.000000000,41.855362749,53,1
2.200000000,2.300000000,11100.000000000,11400.000000000,44.020065879,47,1
2.200000000,2.300000000,11400.000000000,11700.000000000,44.272677123,53,1
2.200000000,2.300000000,11700.000000000,12000.000000000,43.385190876,50,1
2.200000000,2.300000000,12000.000000000,12300.000000000,44.660586505,54,1
2.200000000,2.300000000,12300.000000000,12600.000000000,44.000335284,53,1
2.200000000,2.300000000,12600.000000000,12900.000000000,46.076830232,53,1
2.200000000,2.300000000,12900.000000000,13200.000000000,43.898138212,51,1
2.200000000,2.300000000,13200.000000000,13500.000000000,44.315858043,50,1
2.200000000,2.300000000,13500.000000000,13800.000000000,45.653159520,45,1
2.200000000,2.300000000,13800.000000000,14100.000000000,39.915087180,53,1
2.200000000,2.300000000,14100.000000000,14400.000000000,42.815822481,57,1
2.200000000,2.300000000,14400.000000000,14700.000000000,43.168666371,51,1
2.200000000,2.300000000,14700.000000000,15000.000000000,43.402116743,49,1
2.200000000,2.300000000,15000.000000000,15300.000000000,43.385397630,53,1
2.200000000,2.300000000,15300.000000000,15600.000000000,45.038200779,48,1
2.200000000,2.300000000,15600.000000000,15900.000000000,44.147480390,53,1
2.200000000,2.300000000,15900.000000000,16200.000000000,44.598757454,55,1
2.200000000,2.300000000,16200.000000000,16500.000000000,43.295743049,48,1
2.200000000,2.300000000,16500.000000000,16800.000000000,41.755816346,54,1
2.200000000,2.300000000,16800.000000000,17100.000000000,43.139484286,49,1
2.200000000,2.300000000,17100.000000000,17400.000000000,43.771582046,47,1
2.200000000,2.300000000,17400.000000000,17700.000000000,42.986073167,50,1
2.200000000,2.300000000,17700.000000000,18000.000000000,45.268006165,53,1
2.200000000,2.300000000,18000.000000000,18300.000000000,42.093796943,46,1
2.200000000,2.300000000,18300.000000000,18600.000000000,43.421750456,47,1
2.200000000,2.300000000,18600.000000000,18900.000000000,45.818297542,54,1
2.200000000,2.300000000,18900.000000000,19200.000000000,41.918365498,58,1
2.200000000,2.300000000,19200.000000000,19500.000000000,39.282616916,49,1
2.200000000,2.300000000,19500.000000000,19800.000000000,43.843492369,53,1
2.200000000,2.300000000,19800.000000000,20100.000000000,43.096575069,44,1
2.200000000,2.300000000,20100.000000000,20400.000000000,45.034112908,52,1
2.200000000,2.300000000,20400.000000000,20700.000000000,46.180071540,49,1
2.200000000,2.300000000,20700.000000000,21000.000000000,43.459991820,54,1
2.200000000,2.300000000,21000.000000000,21300.000000000,43.031290904,49,1
2.200000000,2.300000000,21300.000000000,21600.000000000,45.393386444,54,1
2.300000000,2.400000000,0.000000000,300.000000000,47.584042386,19,1
2.300000000,2.400000000,300.000000000,600.000000000,46.735542925,54,1
2.300000000,2.400000000,600.000000000,900.000000000,44.211818514,43,1
2.300000000,2.400000000,900.000000000,1200.000000000,44.143622219,52,1
2.300000000,2.400000000,1200.000000000,1500.000000000,44.829495642,49,1
2.300000000,2.400000000,1500.000000000,1800.000000000,45.667835631,45,1
2.300000000,2.400000000,1800.000000000,2100.000000000,44.132670561,54,1
2.300000000,2.400000000,2100.000000000,2400.000000000,45.977924386,47,1
2.300000000,2.400000000,2400.000000000,2700.000000000,45.462224766,51,1
2.300000000,2.400000000,2700.000000000,3000.000000000,43.415529015,54,1
2.300000000,2.400000000,3000.000000000,3300.000000000,41.656998903,51,1
2.300000000,2.400000000,3300.000000000,3600.000000000,42.718262078,50,1
2.300000000,2.400000000,3600.000000000,3900.000000000,41.940634492,49,1
2.300000000,2.400000000,3900.000000000,4200.000000000,43.163428062,52,1
2.300000000,2.400000000,4200.000000000,4500.000000000,43.603184513,52,1
2.300000000,2.400000000,4500.000000000,4800.000000000,39.272037912,55,1
2.300000000,2.400000000,4800.000000000,5100.000000000,45.815851503,51,1
2.300000000,2.400000000,5100.000000000,5400.000000000,43.107840806,51,1
2.300000000,2.400000000,5400.000000000,5700.000000000,44.889950797,54,1
2.300000000,2.400000000,5700.000000000,6000.000000000,45.633836051,53,1
2.300000000,2.400000000,6000.000000000,6300.000000000,43.931843413,48,1
2.300000000,2.400000000,6300.000000000,6600.000000000,44.823627143,49,1
2.300000000,2.400000000,6600.000000000,6900.000000000,42.121637551,55,1
2.300000000,2.400000000,6900.000000000,7200.000000000,41.629038324,58,1
2.300000000,2.400000000,7200.000000000,7500.000000000,40.979924364,49,1
2.300000000,2.400000000,7500.000000000,7800.000000000,43.747469789,51,1
2.300000000,2.400000000,7800.000000000,8100.000000000,41.654851389,52,1
2.300000000,2.400000000,8100.000000000,8400.000000000,44.734480792,50,1
2.300000000,2.400000000,8400.000000000,8700.000000000,43.946987001,53,1
2.300000000,2.400000000,8700.000000000,9000.000000000,44.128455979,53,1
2.300000000,2.400000000,9000.000000000,9300.000000000,41.291793720,52,1
2.300000000,2.400000000,9300.000000000,9600.000000000,44.627137238,47,1
2.300000000,2.400000000,9600.000000000,9900.000000000,47.276154300,58,1
2.300000000,2.400000000,9900.000000000,10200.000000000,45.912612298,53,1
2.300000000,2.400000000,10200.000000000,10500.000000000,45.972460861,52,1
2.300000000,2.400000000,10500.000000000,10800.000000000,43.964384560,46,1
2.300000000,2.400000000,10800.000000000,11100.000000000,42.326334491,53,1
2.300000000,2.400000000,11100.000000000,11400.000000000,43.856515856,47,1
2.300000000,2.400000000,11400.000000000,11700.000000000,44.312994454,49,1
2.300000000,2.400000000,11700.000000000,12000.000000000,42.958708012,50,1
2.300000000,2.400000000,12000.000000000,12300.000000000,44.527657774,51,1
2.300000000,2.400000000,12300.000000000,12600.000000000,43.161348892,52,1
2.300000000,2.400000000,12600.000000000,12900.000000000,45.564944027,52,1
2.300000000,2.400000000,12900.000000000,13200.000000000,43.775450969,47,1
2.300000000,2.400000000,13200.000000000,13500.000000000,43.246782606,54,1
2.300000000,2.400000000,13500.000000000,13800.000000000,45.656574636,46,1
2.300000000,2.400000000,13800.000000000,14100.000000000,39.649403305,50,1
2.300000000,2.400000000,14100.000000000,14400.000000000,42.564914822,56,1
2.300000000,2.400000000,14400.000000000,14700.000000000,43.301726020,53,1
2.300000000,2.400000000,14700.000000000,15000.000000000,42.860820872,50,1
2.300000000,2.400000000,15000.000000000,15300.000000000,43.391482529,53,1
2.300000000,2.400000000,15300.000000000,15600.000000000,44.580313931,51,1
2.300000000,2.400000000,15600.000000000,15900.000000000,43.621426687,51,1
2.300000000,2.400000000,15900.000000000,16200.000000000,45.740187465,54,1
2.300000000,2.400000000,16200.000000000,16500.000000000,44.578390951,50,1
2.300000000,2.400000000,16500.000000000,16800.000000000,42.908683974,52,1
2.300000000,2.400000000,16800.000000000,17100.000000000,42.521839989,53,1
2.300000000,2.400000000,17100.000000000,17400.000000000,44.132035301,50,1
2.300000000,2.400000000,17400.000000000,17700.000000000,42.883844551,47,1
2.300000000,2.400000000,17700.000000000,18000.000000000,44.966293009,55,1
2.300000000,2.400000000,18000.000000000,18300.000000000,42.142516347,45,1
2.300000000,2.400000000,18300.000000000,18600.000000000,42.769342059,48,1
2.300000000,2.400000000,18600.000000000,18900.000000000,46.825414052,50,1
2.300000000,2.400000000,18900.000000000,19200.000000000,41.671225841,56,1
2.300000000,2.400000000,19200.000000000,19500.000000000,39.646961253,52,1
2.300000000,2.400000000,19500.000000000,19800.000000000,44.301603904,54,1
2.300000000,2.400000000,19800.000000000,20100.000000000,44.111895299,47,1
2.300000000,2.400000000,20100.000000000,20400.000000000,44.970851455,52,1
2.300000000,2.400000000,20400.000000000,20700.000000000,46.201952122,49,1
2.300000000,2.400000000,20700.000000000,21000.000000000,43.361282067,54,1
2.300000000,2.400000000,21000.000000000,21300.000000000,43.776533634,48,1
2.300000000,2.400000000,21300.000000000,21600.000000000,44.806182270,54,1
2.400000000,2.500000000,0.000000000,300.000000000,46.583559048,17,1
2.400000000,2.500000000,300.000000000,600.000000000,46.647980810,54,1
2.400000000,2.500000000,600.000000000,900.000000000,45.124162786,43,1
2.400000000,2.500000000,900.000000000,1200.000000000,43.666085286,52,1
2.400000000,2.500000000,1200.000000000,1500.000000000,44.099675300,48,1
2.400000000,2.500000000,1500.000000000,1800.000000000,45.291445560,47,1
2.400000000,2.500000000,1800.000000000,2100.000000000,42.796325440,54,1
2.400000000,2.500000000,2100.000000000,2400.000000000,45.405948110,49,1
2.400000000,2.500000000,2400.000000000,2700.000000000,45.707998787,51,1
2.400000000,2.500000000,2700.000000000,3000.000000000,43.220777644,56,1
2.400000000,2.500000000,3000.000000000,3300.000000000,41.708589981,55,1
2.400000000,2.500000000,3300.000000000,3600.000000000,42.870144001,51,1
2.400000000,2.500000000,3600.000000000,3900.000000000,42.051553135,49,1
2.400000000,2.500000000,3900.000000000,4200.000000000,42.624414032,52,1
2.400000000,2.500000000,4200.000000000,4500.000000000,43.549622688,52,1
2.400000000,2.500000000,4500.000000000,4800.000000000,39.272483883,54,1
2.400000000,2.500000000,4800.000000000,5100.000000000,45.068742157,55,1
2.400000000,2.500000000,5100.000000000,5400.000000000,42.879542188,53,1
2.400000000,2.500000000,5400.000000000,5700.000000000,44.668138029,51,1
2.400000000,2.500000000,5700.000000000,6000.000000000,45.887871976,54,1
2.400000000,2.500000000,6000.000000000,6300.000000000,44.981595123,46,1
2.400000000,2.500000000,6300.000000000,6600.000000000,44.970948291,49,1
2.400000000,2.500000000,6600.000000000,6900.000000000,44.013731578,50,1
2.400000000,2.500000000,6900.000000000,7200.000000000,40.898501154,62,1
2.400000000,2.500000000,7200.000000000,7500.000000000,40.399687400,48,1
2.400000000,2.500000000,7500.000000000,7800.000000000,43.226317897,55,1
2.400000000,2.500000000,7800.000000000,8100.000000000,41.254879926,52,1
2.400000000,2.500000000,8100.000000000,8400.000000000,45.103996940,48,1
2.400000000,2.500000000,8400.000000000,8700.000000000,43.597247043,53,1
2.400000000,2.500000000,8700.000000000,9000.000000000,44.435706751,53,1
2.400000000,2.500000000,9000.000000000,9300.000000000,41.020670974,51,1
2.400000000,2.500000000,9300.000000000,9600.000000000,45.150675970,48,1
2.400000000,2.500000000,9600.000000000,9900.000000000,46.907188416,57,1
2.400000000,2.500000000,9900.000000000,10200.000000000,44.931685616,52,1
2.400000000,2.500000000,10200.000000000,10500.000000000,45.594164867,52,1
2.400000000,2.500000000,10500.000000000,10800.000000000,43.641559490,47,1
2.400000000,2.500000000,10800.000000000,11100.000000000,43.055496085,55,1
2.400000000,2.500000000,11100.000000000,11400.000000000,43.262949750,47,1
2.400000000,2.500000000,11400.000000000,11700.000000000,43.212283534,47,1
2.400000000,2.500000000,11700.000000000,12000.000000000,42.499000193,50,1
2.400000000,2.500000000,12000.000000000,12300.000000000,44.259963419,50,1
2.400000000,2.500000000,12300.000000000,12600.000000000,43.267569272,53,1
2.400000000,2.500000000,12600.000000000,12900.000000000,45.463460237,54,1
2.400000000,2.500000000,12900.000000000,13200.000000000,44.679890669,44,1
2.400000000,2.500000000,13200.000000000,13500.000000000,42.610183799,53,1
2.400000000,2.500000000,13500.000000000,13800.000000000,45.351526137,49,1
2.400000000,2.500000000,13800.000000000,14100.000000000,39.873053329,49,1
2.400000000,2.500000000,14100.000000000,14400.000000000,42.469408342,54,1
2.400000000,2.500000000,14400.000000000,14700.000000000,43.315165683,51,1
2.400000000,2.500000000,14700.000000000,15000.000000000,42.956075701,50,1
2.400000000,2.500000000,15000.000000000,15300.000000000,43.298819336,53,1
2.400000000,2.500000000,15300.000000000,15600.000000000,44.822241936,51,1
2.400000000,2.500000000,15600.000000000,15900.000000000,43.285330025,51,1
2.400000000,2.500000000,15900.000000000,16200.000000000,45.750579694,52,1
2.400000000,2.500000000,16200.000000000,16500.000000000,43.896678242,53,1
2.400000000,2.500000000,16500.000000000,16800.000000000,42.737238991,48,1
2.400000000,2.500000000,16800.000000000,17100.000000000,42.190393321,53,1
2.400000000,2.500000000,17100.000000000,17400.000000000,44.453971592,50,1
2.400000000,2.500000000,17400.000000000,17700.000000000,42.467587810,47,1
2.400000000,2.500000000,17700.000000000,18000.000000000,44.977533876,54,1
2.400000000,2.500000000,18000.000000000,18300.000000000,42.971911611,45,1
2.400000000,2.500000000,18300.000000000,18600.000000000,43.189641646,50,1
2.400000000,2.500000000,18600.000000000,18900.000000000,46.815290656,50,1
2.400000000,2.500000000,18900.000000000,19200.000000000,41.528739711,53,1
2.400000000,2.500000000,19200.000000000,19500.000000000,39.922858814,50,1
2.400000000,2.500000000,19500.000000000,19800.000000000,44.290923336,53,1
2.400000000,2.500000000,19800.000000000,20100.000000000,43.904635477,47,1
2.400000000,2.500000000,20100.000000000,20400.000000000,44.884331670,50,1
2.400000000,2.500000000,20400.000000000,20700.000000000,45.162665468,50,1
2.400000000,2.500000000,20700.000000000,21000.000000000,43.266678125,54,1
2.400000000,2.500000000,21000.000000000,21300.000000000,44.195318465,49,1
2.400000000,2.500000000,21300.000000000,21600.000000000,45.032562141,54,1
2.500000000,2.600000000,0.000000000,300.000000000,45.456013001,17,1
2.500000000,2.600000000,300.000000000,600.000000000,46.109362089,53,1
2.500000000,2.600000000,600.000000000,900.000000000,45.354576252,44,1
2.500000000,2.600000000,900.000000000,1200.000000000,43.760407274,51,1
2.500000000,2.600000000,1200.000000000,1500.000000000,43.975208370,49,1
2.500000000,2.600000000,1500.000000000,1800.000000000,43.952548275,50,1
2.500000000,2.600000000,1800.000000000,2100.000000000,43.525019224,52,1
2.500000000,2.600000000,2100.000000000,2400.000000000,46.036456555,51,1
2.500000000,2.600000000,2400.000000000,2700.000000000,45.558414048,52,1
2.500000000,2.600000000,2700.000000000,3000.000000000,42.554709470,52,1
2.500000000,2.600000000,3000.000000000,3300.000000000,40.551204696,56,1
2.500000000,2.600000000,3300.000000000,3600.000000000,42.489486842,51,1
2.500000000,2.600000000,3600.000000000,3900.000000000,42.112618331,48,1
2.500000000,2.600000000,3900.000000000,4200.000000000,42.083825546,53,1
2.500000000,2.600000000,4200.000000000,4500.000000000,42.482929115,54,1
2.500000000,2.600000000,4500.000000000,4800.000000000,39.236620352,49,1
2.500000000,2.600000000,4800.000000000,5100.000000000,45.674831547,54,1
2.500000000,2.600000000,5100.000000000,5400.000000000,43.489758058,54,1
2.500000000,2.600000000,5400.000000000,5700.000000000,44.412352015,51,1
2.500000000,2.600000000,5700.000000000,6000.000000000,45.532231442,55,1
2.500000000,2.600000000,6000.000000000,6300.000000000,45.680023667,47,1
2.500000000,2.600000000,6300.000000000,6600.000000000,45.715655252,49,1
2.500000000,2.600000000,6600.000000000,6900.000000000,44.994031774,48,1
2.500000000,2.600000000,6900.000000000,7200.000000000,41.248967538,64,1
2.500000000,2.600000000,7200.000000000,7500.000000000,40.306507829,44,1
2.500000000,2.600000000,7500.000000000,7800.000000000,43.356982928,56,1
2.500000000,2.600000000,7800.000000000,8100.000000000,42.013068985,53,1
2.500000000,2.600000000,8100.000000000,8400.000000000,44.891093175,48,1
2.500000000,2.600000000,8400.000000000,8700.000000000,43.560630905,56,1
2.500000000,2.600000000,8700.000000000,9000.000000000,45.068302005,54,1
2.500000000,2.600000000,9000.000000000,9300.000000000,41.604789327,49,1
2.500000000,2.600000000,9300.000000000,9600.000000000,45.134625166,49,1
2.500000000,2.600000000,9600.000000000,9900.000000000,47.316538137,57,1
2.500000000,2.600000000,9900.000000000,10200.000000000,43.750077504,53,1
2.500000000,2.600000000,10200.000000000,10500.000000000,45.379531384,52,1
2.500000000,2.600000000,10500.000000000,10800.000000000,42.706783390,47,1
2.500000000,2.600000000,10800.000000000,11100.000000000,42.791044708,55,1
2.500000000,2.600000000,11100.000000000,11400.000000000,42.718498183,49,1
2.500000000,2.600000000,11400.000000000,11700.000000000,41.974632682,49,1
2.500000000,2.600000000,11700.000000000,12000.000000000,41.536377048,50,1
2.500000000,2.600000000,12000.000000000,12300.000000000,42.217768958,50,1
2.500000000,2.600000000,12300.000000000,12600.000000000,43.716856166,50,1
2.500000000,2.600000000,12600.000000000,12900.000000000,45.318472723,58,1
2.500000000,2.600000000,12900.000000000,13200.000000000,44.918947762,44,1
2.500000000,2.600000000,13200.000000000,13500.000000000,42.165822022,51,1
2.500000000,2.600000000,13500.000000000,13800.000000000,45.758285503,48,1
2.500000000,2.600000000,13800.000000000,14100.000000000,40.438157729,51,1
2.500000000,2.600000000,14100.000000000,14400.000000000,42.863613206,54,1
2.500000000,2.600000000,14400.000000000,14700.000000000,42.523612139,50,1
2.500000000,2.600000000,14700.000000000,15000.000000000,42.881249814,48,1
2.500000000,2.600000000,15000.000000000,15300.000000000,43.420346447,54,1
2.500000000,2.600000000,15300.000000000,15600.000000000,45.593101998,49,1
2.500000000,2.600000000,15600.000000000,15900.000000000,44.466291089,51,1
2.500000000,2.600000000,15900.000000000,16200.000000000,44.515531253,51,1
2.500000000,2.600000000,16200.000000000,16500.000000000,43.956158755,54,1
2.500000000,2.600000000,16500.000000000,16800.000000000,43.429238604,44,1
2.500000000,2.600000000,16800.000000000,17100.000000000,41.740040822,55,1
2.500000000,2.600000000,17100.000000000,17400.000000000,43.920393807,49,1
2.500000000,2.600000000,17400.000000000,17700.000000000,42.675039203,48,1
2.500000000,2.600000000,17700.000000000,18000.000000000,44.188228550,53,1
2.500000000,2.600000000,18000.000000000,18300.000000000,44.027333994,45,1
2.500000000,2.600000000,18300.000000000,18600.000000000,43.469091568,53,1
2.500000000,2.600000000,18600.000000000,18900.000000000,46.767407991,50,1
2.500000000,2.600000000,18900.000000000,19200.000000000,42.048363032,53,1
2.500000000,2.600000000,19200.000000000,19500.000000000,39.240901057,48,1
2.500000000,2.600000000,19500.000000000,19800.000000000,45.234633643,54,1
2.500000000,2.600000000,19800.000000000,20100.000000000,44.088695231,50,1
2.500000000,2.600000000,20100.000000000,20400.000000000,45.335481931,49,1
2.500000000,2.600000000,20400.000000000,20700.000000000,44.902578898,49,1
2.500000000,2.600000000,20700.000000000,21000.000000000,42.568341872,52,1
2.500000000,2.600000000,21000.000000000,21300.000000000,44.444392187,53,1
2.500000000,2.600000000,21300.000000000,21600.000000000,45.066067448,54,1
2.600000000,2.700000000,0.000000000,300.000000000,45.638028456,17,1
2.600000000,2.700000000,300.000000000,600.000000000,45.935373631,54,1
2.600000000,2.700000000,600.000000000,900.000000000,44.835472454,44,1
2.600000000,2.700000000,900.000000000,1200.000000000,42.999088856,49,1
2.600000000,2.700000000,1200.000000000,1500.000000000,44.816410179,48,1
2.600000000,2.700000000,1500.000000000,1800.000000000,42.868511661,50,1
2.600000000,2.700000000,1800.000000000,2100.000000000,44.057237540,48,1
2.600000000,2.700000000,2100.000000000,2400.000000000,45.898275586,49,1
2.600000000,2.700000000,2400.000000000,2700.000000000,45.716590424,52,1
2.600000000,2.700000000,2700.000000000,3000.000000000,43.123463502,48,1
2.600000000,2.700000000,3000.000000000,3300.000000000,40.784117196,56,1
2.600000000,2.700000000,3300.000000000,3600.000000000,42.163254864,51,1
2.600000000,2.700000000,3600.000000000,3900.000000000,41.063475738,48,1
2.600000000,2.700000000,3900.000000000,4200.000000000,42.305228556,52,1
2.600000000,2.700000000,4200.000000000,4500.000000000,41.431365090,54,1
2.600000000,2.700000000,4500.000000000,4800.000000000,39.426787361,49,1
2.600000000,2.700000000,4800.000000000,5100.000000000,45.818710547,53,1
2.600000000,2.700000000,5100.000000000,5400.000000000,43.504500445,54,1
2.600000000,2.700000000,5400.000000000,5700.000000000,43.493432691,48,1
2.600000000,2.700000000,5700.000000000,6000.000000000,45.025152053,57,1
2.600000000,2.700000000,6000.000000000,6300.000000000,45.667284778,47,1
2.600000000,2.700000000,6300.000000000,6600.000000000,46.586387523,48,1
2.600000000,2.700000000,6600.000000000,6900.000000000,44.693629367,48,1
2.600000000,2.700000000,6900.000000000,7200.000000000,41.867632984,64,1
2.600000000,2.700000000,7200.000000000,7500.000000000,40.454635660,45,1
2.600000000,2.700000000,7500.000000000,7800.000000000,41.886467319,53,1
2.600000000,2.700000000,7800.000000000,8100.000000000,42.609862216,51,1
2.600000000,2.700000000,8100.000000000,8400.000000000,42.855683059,48,1
2.600000000,2.700000000,8400.000000000,8700.000000000,43.583156588,55,1
2.600000000,2.700000000,8700.000000000,9000.000000000,45.033130405,54,1
2.600000000,2.700000000,9000.000000000,9300.000000000,42.096769231,50,1
2.600000000,2.700000000,9300.000000000,9600.000000000,45.288147849,49,1
2.600000000,2.700000000,9600.000000000,9900.000000000,46.953415680,56,1
2.600000000,2.700000000,9900.000000000,10200.000000000,44.462411594,53,1
2.600000000,2.700000000,10200.000000000,10500.000000000,45.021004942,52,1
2.600000000,2.700000000,10500.000000000,10800.000000000,42.768897790,51,1
2.600000000,2.700000000,10800.000000000,11100.000000000,42.254781094,54,1
2.600000000,2.700000000,11100.000000000,11400.000000000,42.479319305,52,1
2.600000000,2.700000000,11400.000000000,11700.000000000,42.315295139,49,1
2.600000000,2.700000000,11700.000000000,12000.000000000,41.925534531,51,1
2.600000000,2.700000000,12000.000000000,12300.000000000,40.884490880,51,1
2.600000000,2.700000000,12300.000000000,12600.000000000,42.418127706,46,1
2.600000000,2.700000000,12600.000000000,12900.000000000,44.656687109,61,1
2.600000000,2.700000000,12900.000000000,13200.000000000,44.506756165,47,1
2.600000000,2.700000000,13200.000000000,13500.000000000,42.964677380,51,1
2.600000000,2.700000000,13500.000000000,13800.000000000,46.607011142,48,1
2.600000000,2.700000000,13800.000000000,14100.000000000,40.539027712,50,1
2.600000000,2.700000000,14100.000000000,14400.000000000,43.304343062,57,1
2.600000000,2.700000000,14400.000000000,14700.000000000,42.836916724,48,1
2.600000000,2.700000000,14700.000000000,15000.000000000,44.114033682,47,1
2.600000000,2.700000000,15000.000000000,15300.000000000,43.182845159,53,1
2.600000000,2.700000000,15300.000000000,15600.000000000,44.684485874,49,1
2.600000000,2.700000000,15600.000000000,15900.000000000,43.899063636,52,1
2.600000000,2.700000000,15900.000000000,16200.000000000,43.575455148,51,1
2.600000000,2.700000000,16200.000000000,16500.000000000,44.079256571,55,1
2.600000000,2.700000000,16500.000000000,16800.000000000,43.167060332,43,1
2.600000000,2.700000000,16800.000000000,17100.000000000,42.091790884,55,1
2.600000000,2.700000000,17100.000000000,17400.000000000,43.089463394,47,1
2.600000000,2.700000000,17400.000000000,17700.000000000,42.552665163,50,1
2.600000000,2.700000000,17700.000000000,18000.000000000,43.750682785,55,1
2.600000000,2.700000000,18000.000000000,18300.000000000,45.271914210,45,1
2.600000000,2.700000000,18300.000000000,18600.000000000,42.633027348,56,1
2.600000000,2.700000000,18600.000000000,18900.000000000,44.918957355,50,1
2.600000000,2.700000000,18900.000000000,19200.000000000,42.208180338,53,1
2.600000000,2.700000000,19200.000000000,19500.000000000,39.588789185,50,1
2.600000000,2.700000000,19500.000000000,19800.000000000,44.149924245,53,1
2.600000000,2.700000000,19800.000000000,20100.000000000,44.325389011,53,1
2.600000000,2.700000000,20100.000000000,20400.000000000,46.072227312,52,1
2.600000000,2.700000000,20400.000000000,20700.000000000,44.655075045,49,1
2.600000000,2.700000000,20700.000000000,21000.000000000,42.813336430,49,1
